date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,year,month,normalized_open,normalized_close,volume_bin
2014-09-15,95.0611,95.283,93.7944,93.9701,61316516,61316516,-0.027738,-0.03,94.4231,"Sep 15, 14",0.3622388996565776,2014,9,0.16851493962873954,0.160323857210092,2.0
2014-09-16,92.278,93.6279,91.4366,93.2581,66908133,66908133,-0.711964,-0.758,92.6638,"Sep 16, 14",0.3519173814656265,2014,9,0.1512370070953071,0.15593775180064415,3.0
2014-09-17,93.6372,94.1272,93.0105,93.9238,60926498,60926498,0.665732,0.714,93.6808,"Sep 17, 14",0.3615677110438794,2014,9,0.15967513935769131,0.16003863715326977,2.0
2014-09-18,94.2474,94.6358,93.9053,94.118,37299435,37299435,0.194174,0.207,94.2919,"Sep 18, 14",0.3643829341234899,2014,9,0.163463359124103,0.16123495972421745,1.0
2014-09-19,94.5803,94.6358,93.2766,93.3506,70902406,70902406,-0.767442,-0.815,94.0762,"Sep 19, 14",0.3532583090395914,2014,9,0.16553005587965602,0.15650757588824799,3.0
2014-09-22,94.1272,94.4416,92.9992,93.443,52788426,52788426,0.092463,0.099,93.5358,"Sep 22, 14",0.3545977869621248,2014,9,0.16271713818683214,0.15707678394981114,2.0
2014-09-23,93.0177,95.1813,92.9622,94.9039,63402196,63402196,1.4609,1.563,94.585,"Sep 23, 14",0.3757757447221814,2014,9,0.15582918369513463,0.16607630837770773,2.0
2014-09-24,94.4601,95.0981,93.5725,94.081,60171828,60171828,-0.822921,-0.867,94.1784,"Sep 24, 14",0.363846563093904,2014,9,0.16478383494238516,0.16100703008917597,2.0
2014-09-25,92.9345,93.1194,90.3548,90.4934,100091990,100091990,-3.5876,-3.813,91.3082,"Sep 25, 14",0.3118388683441065,2014,9,0.15531266471026825,0.1389064798547164,4.0
2014-09-26,91.1037,93.1564,90.9835,93.1564,62370501,62370501,2.6629,2.943,92.3744,"Sep 26, 14",0.3504430859599809,2014,9,0.14394676377885787,0.15531125331730028,2.0
2014-09-29,91.2147,92.8651,91.1962,92.5646,49766312,49766312,-0.591764,-0.635,92.3269,"Sep 29, 14",0.3418640487894685,2014,9,0.14463586963607136,0.15166561120871702,2.0
2014-09-30,93.2119,93.8868,92.953,93.1564,55264139,55264139,0.591764,0.639,93.4017,"Sep 30, 14",0.3504430859599809,2014,9,0.15703480853721452,0.15531125331730028,2.0
2014-10-01,93.0084,93.1009,91.2609,91.7047,51491286,51491286,-1.4517,-1.558,92.0462,"Oct 1, 14",0.3293984961316051,2014,10,0.15577144779898966,0.14636840328514372,2.0
2014-10-02,91.7879,92.6663,90.6506,92.3704,47757828,47757828,0.665734,0.726,91.7932,"Oct 2, 14",0.339048825709858,2014,10,0.1481943874500786,0.15046928863776934,2.0
2014-10-03,91.9451,92.6571,91.5753,92.1115,43469585,43469585,-0.258899,-0.28,92.214,"Oct 3, 14",0.3352956781541878,2014,10,0.149170310339754,0.14887439721851928,1.0
2014-10-06,92.4167,93.0639,91.9266,92.1115,37051182,37051182,0.0,0.0,92.4462,"Oct 6, 14",0.3352956781541878,2014,10,0.15209807900878025,0.14887439721851928,1.0
2014-10-07,91.9359,92.5739,91.2886,91.3071,42094183,42094183,-0.804425,-0.873,91.9821,"Oct 7, 14",0.3236346820407033,2014,10,0.1491131952596967,0.14391908374750823,1.0
2014-10-08,91.3164,93.4892,90.9003,93.2026,57404674,57404674,1.8955,2.076,92.3303,"Oct 8, 14",0.3511128249212477,2014,10,0.14526723959714005,0.15559585734808187,2.0
2014-10-09,93.8868,94.6635,93.0269,93.406,77376525,77376525,0.20342,0.218,93.823,"Oct 9, 14",0.354061415932539,2014,10,0.16122469631229033,0.15684885431476966,3.0
2014-10-10,93.1009,94.3399,92.7403,93.1379,66331592,66331592,-0.268143,-0.287,93.6935,"Oct 10, 14",0.3501749004451879,2014,10,0.15634570268000095,0.1551972884997795,3.0
2014-10-13,93.6927,94.1087,92.2872,92.2872,53583368,53583368,-0.85066,-0.913,93.2004,"Oct 13, 14",0.3378427157190053,2014,10,0.16001969228629806,0.1499567549719462,2.0
2014-10-14,92.8235,92.9437,91.1407,91.3071,63688562,63688562,-0.980106,-1.062,92.0162,"Oct 14, 14",0.3236346820407033,2014,10,0.15462355885305468,0.14391908374750823,2.0
2014-10-15,90.5859,91.677,88.0062,90.1883,100933600,100933600,-1.1188,-1.225,89.9769,"Oct 15, 14",0.3074159818271695,2014,10,0.1407321780773698,0.13702698440468478,5.0
2014-10-16,88.3483,90.3548,88.2189,89.0048,72154523,72154523,-1.1835,-1.312,89.2084,"Oct 16, 14",0.2902593571375763,2014,10,0.12684079730168493,0.12973631621355902,3.0
2014-10-17,90.1513,91.5383,89.5133,90.3085,68179688,68179688,1.3037,1.465,90.52,"Oct 17, 14",0.3091584628476082,2014,10,0.1380341113607482,0.1377674477055494,3.0
2014-10-20,90.9049,92.4259,90.8171,92.241,77517279,77517279,1.9325,2.14,91.8649,"Oct 20, 14",0.3371729767577385,2014,10,0.14271258139674928,0.14967215094116462,3.0
2014-10-21,95.2553,95.2553,93.6372,94.7467,94623904,94623904,2.5057,2.717,94.475,"Oct 21, 14",0.3734968926721569,2014,10,0.1697205644708195,0.16510791544180162,4.0
2014-10-22,95.0889,96.2631,94.8669,95.2275,68263146,68263146,0.480806,0.507,95.5692,"Oct 22, 14",0.3804668167539116,2014,10,0.1686875265010867,0.16806976864526024,3.0
2014-10-23,96.2354,97.1332,95.8193,96.9289,71074674,71074674,1.7013,1.787,96.8168,"Oct 23, 14",0.4051311862062766,2014,10,0.17580518294518876,0.17855083570092678,3.0
2014-10-24,97.2525,97.5391,96.6515,97.2895,47053916,47053916,0.360605,0.372,97.0809,"Oct 24, 14",0.4103586292675926,2014,10,0.18211950337196256,0.18077222560352077,1.0
2014-10-27,96.9474,97.5299,96.8087,97.1878,34187701,34187701,-0.101709,-0.105,97.2237,"Oct 27, 14",0.4088843337619468,2014,10,0.18022539348875674,0.18014572712017682,1.0
2014-10-28,97.4559,98.6949,97.4097,98.6949,48060949,48060949,1.5071,1.551,98.3277,"Oct 28, 14",0.4307320304832703,2014,10,0.18338224329409983,0.18942985557885508,2.0
2014-10-29,98.6117,99.2774,98.3435,99.2497,52687879,52687879,0.554778,0.562,98.979,"Oct 29, 14",0.4387746966241967,2014,10,0.19055763563434677,0.19284756805239675,2.0
2014-10-30,98.8974,99.2589,97.9182,98.9168,40654793,40654793,-0.332868,-0.335,98.7261,"Oct 30, 14",0.4339488070093544,2014,10,0.19233130719656222,0.19079681736306356,1.0
2014-10-31,99.8692,99.8969,99.1295,99.8599,44639285,44639285,0.943123,0.953,99.5986,"Oct 31, 14",0.4476204696580706,2014,10,0.1983643979356624,0.19660655895246004,1.0
2014-11-03,100.0634,101.9866,99.8692,101.1544,52282550,52282550,1.2945,1.296,101.0849,"Nov 3, 14",0.4663862074364218,2014,11,0.19957002277774227,0.2045810160487104,2.0
2014-11-04,101.1174,101.2376,99.601,100.4147,41574365,41574365,-0.739703,-0.731,100.4904,"Nov 4, 14",0.455663135798997,2014,11,0.20611342434083302,0.2000242714260017,1.0
2014-11-05,100.877,101.062,99.9755,100.6551,37435905,37435905,0.240404,0.239,100.6092,"Nov 5, 14",0.4591480978398744,2014,11,0.2046209824662912,0.2015051980277311,1.0
2014-11-06,100.8501,101.0265,100.1072,100.9429,34968457,34968457,0.28783,0.286,100.6625,"Nov 6, 14",0.463320194659194,2014,11,0.20445398293873226,0.20327812097272974,1.0
2014-11-07,100.9894,101.5187,100.8037,101.2308,33691535,33691535,0.287879,0.285,101.1618,"Nov 7, 14",0.4674937411299453,2014,11,0.20531877974873092,0.20505165994376917,1.0
2014-11-10,101.2401,101.528,100.9151,101.0637,27195547,27195547,-0.167156,-0.165,101.2328,"Nov 10, 14",0.4650713735882206,2014,11,0.20687516568029338,0.20402228042983833,0.0
2014-11-11,100.9429,101.918,100.6644,101.8716,27442252,27442252,0.807916,0.799,101.2564,"Nov 11, 14",0.4767831075018011,2014,11,0.20503010026800628,0.20899915481227224,0.0
2014-11-12,101.5744,103.4781,101.5651,103.311,46942431,46942431,1.4394,1.413,102.8474,"Nov 12, 14",0.4976493902041254,2014,11,0.20895055386107253,0.21786623364142857,1.0
2014-11-13,103.8217,105.354,103.636,104.7689,59522855,59522855,1.458,1.411,104.7184,"Nov 13, 14",0.5187838584212426,2014,11,0.2229021537972527,0.22684727728810555,2.0
2014-11-14,105.0754,106.0412,104.9825,106.0319,44063595,44063595,1.2629,1.205,105.6546,"Nov 14, 14",0.53709295599873,2014,11,0.2306853250872402,0.23462768618155025,1.0
2014-11-17,106.1155,108.9107,105.2147,105.8554,46746712,46746712,-0.176439,-0.166,106.0776,"Nov 17, 14",0.534534321222462,2014,11,0.23714243321415734,0.23354040021979813,1.0
2014-11-18,105.809,107.4341,105.7626,107.2298,44223978,44223978,1.3744,1.298,106.8052,"Nov 18, 14",0.5544583304944325,2014,11,0.23523963190572536,0.24200706212253004,1.0
2014-11-19,107.202,107.4806,105.679,106.4869,41869160,41869160,-0.742908,-0.693,106.4986,"Nov 19, 14",0.5436888700112058,2014,11,0.2438876000057115,0.23743060466652052,1.0
2014-11-20,106.7098,108.5206,106.6541,108.0099,43395537,43395537,1.523,1.43,107.9287,"Nov 20, 14",0.5657670613101079,2014,11,0.24083194322264392,0.2468126812656625,1.0
2014-11-21,109.1242,109.18,107.7499,108.1585,57179298,57179298,0.148582,0.138,108.2592,"Nov 21, 14",0.5679212433370396,2014,11,0.2558209268411698,0.24772809596207254,2.0
2014-11-24,108.5114,110.2943,108.2978,110.1597,47450824,47450824,2.0012,1.85,109.4917,"Nov 24, 14",0.5969316677804821,2014,11,0.25201656585648097,0.26005600908761617,2.0
2014-11-25,110.5729,111.2044,109.0685,109.2078,68840440,68840440,-0.951854,-0.864,110.1129,"Nov 25, 14",0.5831324358058105,2014,11,0.2648146895019379,0.2541920572066423,3.0
2014-11-26,109.5236,110.6008,109.4214,110.5079,40831886,40831886,1.3001,1.19,110.2054,"Nov 26, 14",0.6019793540643152,2014,11,0.2583004662949634,0.2622010117611692,1.0
2014-11-28,110.7587,110.8794,109.6257,110.4429,24814402,24814402,-0.065004,-0.059,110.2982,"Nov 28, 14",0.6010370806339614,2014,11,0.26596816579266114,0.2618005948347448,0.0
2014-12-01,110.3315,110.7401,103.3296,106.8584,83814037,83814037,-3.5845,-3.246,107.3256,"Dec 1, 14",0.5490743250785348,2014,12,0.2633160394665204,0.23971914140754563,4.0
2014-12-02,105.4004,107.4898,104.7039,106.4498,59348940,59348940,-0.408604,-0.382,106.3877,"Dec 2, 14",0.5431510493301884,2014,12,0.23270297737187445,0.23720205900543828,2.0
2014-12-03,107.4898,108.047,106.8955,107.657,43063440,43063440,1.2072,1.134,107.5043,"Dec 3, 14",0.5606512414090031,2014,12,0.24567430870576612,0.24463872536819875,1.0
2014-12-04,107.5084,108.8364,107.0627,107.2484,42155776,42155776,-0.408603,-0.38,107.8157,"Dec 4, 14",0.5547279656606569,2014,12,0.2457897804980559,0.2421216429660915,1.0
2014-12-05,107.7127,107.7963,106.4591,106.7934,38318895,38318895,-0.45503,-0.424,107.1977,"Dec 5, 14",0.5481320516481812,2014,12,0.24705810776498138,0.23931872448112132,1.0
2014-12-08,105.9576,106.4665,103.6546,104.3789,57664850,57664850,-2.4145,-2.261,104.8486,"Dec 8, 14",0.5131302178391205,2014,12,0.2361621646118689,0.22444477572955968,2.0
2014-12-09,102.3266,106.1433,101.5466,105.9762,60208036,60208036,1.5973,1.53,104.0548,"Dec 9, 14",0.5362855001514886,2014,12,0.21362033247184756,0.23428455967690673,2.0
2014-12-10,106.2455,106.6541,103.5803,103.961,44565318,44565318,-2.0151,-1.902,104.8517,"Dec 10, 14",0.507072124507662,2014,12,0.23794949412801109,0.22187040290567164,1.0
2014-12-11,104.2489,105.679,103.3946,103.6546,41471578,41471578,-0.306452,-0.295,104.6994,"Dec 11, 14",0.502630392522118,2014,12,0.22555428012339346,0.21998289911711152,1.0
2014-12-12,102.5774,103.8867,101.7602,101.8994,56028138,56028138,-1.7551,-1.693,102.5755,"Dec 12, 14",0.4771861105997062,2014,12,0.21517733921949758,0.20917041005157372,2.0
2014-12-15,102.8002,103.636,98.7606,100.5018,67218082,67218082,-1.3976,-1.372,101.2755,"Dec 15, 14",0.456925782195671,2014,12,0.21656051746262536,0.20056083010741035,3.0
2014-12-16,98.7792,102.2988,98.6771,99.1275,60790733,60790733,-1.3744,-1.368,100.2311,"Dec 16, 14",0.4370032225751317,2014,12,0.1915975025810429,0.19209478423071902,2.0
2014-12-17,99.4757,102.0016,99.1971,101.6023,53411773,53411773,2.4748,2.497,100.4704,"Dec 17, 14",0.4728791961972743,2014,12,0.19592148663103598,0.20734019668479428,2.0
2014-12-18,103.8867,104.6111,102.7631,104.6111,59006218,59006218,3.0088,2.961,103.7225,"Dec 18, 14",0.5164963084626301,2014,12,0.22330568425417954,0.2258751881959554,2.0
2014-12-19,104.2489,105.159,103.6917,103.8032,88429770,88429770,-0.807915,-0.772,104.1199,"Dec 19, 14",0.5047845745490497,2014,12,0.22555428012339346,0.22089831381352157,4.0
2014-12-22,104.156,105.3911,103.9796,104.8804,45167549,45167549,1.0772,1.038,104.7654,"Dec 22, 14",0.5204002197671569,2014,12,0.22497754197803185,0.22753414632343338,1.0
2014-12-23,105.1497,105.2425,104.4346,104.5089,26028419,26028419,-0.371456,-0.354,104.7264,"Dec 23, 14",0.5150147646998279,2014,12,0.23114659144031194,0.22524560958240827,0.0
2014-12-24,104.5461,104.6668,104.0167,104.0167,14479611,14479611,-0.492178,-0.471,104.1707,"Dec 24, 14",0.5078795803549037,2014,12,0.22739934553568045,0.22221352941031525,0.0
2014-12-26,104.1003,106.3476,104.0167,105.8554,33720951,33720951,1.8387,1.768,105.4682,"Dec 26, 14",0.534534321222462,2014,12,0.22463174741724992,0.23354040021979813,1.0
2014-12-29,105.6697,106.5798,105.5861,105.7812,27598920,27598920,-0.074291,-0.07,106.0841,"Dec 29, 14",0.5334586798604275,2014,12,0.2343748350957268,0.23308330889763373,0.0
2014-12-30,105.5304,105.7904,104.1096,104.4903,29881477,29881477,-1.2908,-1.22,104.8168,"Dec 30, 14",0.5147451295336036,2014,12,0.23351003828572814,0.2251310287388469,1.0
2014-12-31,104.7689,105.0568,102.3452,102.5031,41403351,41403351,-1.9873,-1.902,103.441,"Dec 31, 14",0.4859376562905449,2014,12,0.22878252377880823,0.21288935925899463,1.0
2015-01-02,103.441,103.4874,99.6893,101.528,53204626,53204626,-0.975067,-0.951,101.3382,"Jan 2, 15",0.4718021051838086,2015,1,0.2205387069518365,0.2068824893365893,2.0
2015-01-05,100.5622,100.8965,97.8877,98.6678,64285491,64285491,-2.8602,-2.817,99.1786,"Jan 5, 15",0.4303391749453843,2015,1,0.20266665342259016,0.18926291252183813,2.0
2015-01-06,98.9371,99.7636,97.1634,98.6771,65797116,65797116,0.009287,0.009,98.5488,"Jan 6, 15",0.4304739925284964,2015,1,0.19257777118333136,0.18932020294361884,3.0
2015-01-07,99.55,100.4786,99.081,100.0607,40105934,40105934,1.3837,1.402,99.9709,"Jan 7, 15",0.4505313697321478,2015,1,0.19638275298410773,0.19784353924209086,1.0
2015-01-08,101.4351,104.1468,100.9429,103.9053,59364547,59364547,3.8446,3.842,103.1148,"Jan 8, 15",0.5062646686604205,2015,1,0.20808575705107396,0.22152727640102804,2.0
2015-01-09,104.6296,105.1683,102.3452,104.0167,53699527,53699527,0.111439,0.107,103.8372,"Jan 9, 15",0.5078795803549037,2015,1,0.22791772696880958,0.22221352941031525,2.0
2015-01-12,104.5646,104.5925,101.0358,101.4537,49650790,49650790,-2.563,-2.464,102.0808,"Jan 12, 15",0.4707250141703426,2015,1,0.22751419651188273,0.2064247819883842,2.0
2015-01-13,103.4781,104.7504,101.138,102.3545,67091928,67091928,0.900777,0.888,103.1633,"Jan 13, 15",0.4837834742636133,2015,1,0.22076902972032855,0.2119739445625846,3.0
2015-01-14,101.2587,102.6052,100.7572,101.9645,48956588,48956588,-0.390026,-0.381,101.6533,"Jan 14, 15",0.4781298336814912,2015,1,0.20699063747258326,0.20957144300403868,2.0
2015-01-15,102.1502,102.2059,99.0485,99.1971,60013996,60013996,-2.7673,-2.714,100.0018,"Jan 15, 15",0.4380121799713259,2015,1,0.21252521289335682,0.1925235383550134,2.0
2015-01-16,99.3921,99.9029,97.6927,98.4263,78513345,78513345,-0.770771,-0.777,98.5371,"Jan 16, 15",0.4268382667387626,2015,1,0.19540248438181929,0.18777520963366165,3.0
2015-01-20,100.1443,101.1906,98.8999,100.9615,49899907,49899907,2.5352,2.576,100.0724,"Jan 20, 15",0.4635898298254184,2015,1,0.2000722629925943,0.2033927018162912,2.0
2015-01-21,101.1751,103.1345,100.5436,101.7323,48575897,48575897,0.770768,0.763,102.0078,"Jan 21, 15",0.4747637430579816,2015,1,0.20647163522336653,0.20814103053764288,2.0
2015-01-22,102.3916,104.4439,101.8902,104.3789,53796409,53796409,2.6466,2.602,103.4143,"Jan 22, 15",0.5131302178391205,2015,1,0.21402386292877437,0.22444477572955968,2.0
2015-01-23,104.286,105.6326,103.571,104.9175,46464828,46464828,0.53861,0.516,104.6964,"Jan 23, 15",0.5209380404481743,2015,1,0.2257846028918855,0.22776269198451563,1.0
2015-01-26,105.6233,106.2015,104.7504,105.029,55614979,55614979,0.111435,0.106,105.4077,"Jan 26, 15",0.5225544017940885,2015,1,0.23408677643108974,0.22844956101984343,2.0
2015-01-27,104.3975,104.4532,101.2494,101.3516,95568749,95568749,-3.6774,-3.501,102.7713,"Jan 27, 15",0.4692449200589718,2015,1,0.2264768128295369,0.20579581940087777,4.0
2015-01-28,109.231,109.6907,107.0812,107.0812,146477063,146477063,5.7297,5.653,108.6297,"Jan 28, 15",0.5523041484675009,2015,1,0.25648395842270494,0.24109164742612,7.0
2015-01-29,108.0192,110.6844,107.3134,110.4151,84436432,84436432,3.3338,3.113,109.2187,"Jan 29, 15",0.6006340775360564,2015,1,0.24896090907341337,0.2616293395954434,4.0
2015-01-30,109.9507,111.4366,108.5114,108.7992,83745461,83745461,-1.6158,-1.463,110.3313,"Jan 30, 15",0.5772091600574641,2015,1,0.26095197180501656,0.25167497480453493,4.0
2015-02-02,109.6257,110.6658,107.7963,110.1643,62739100,62739100,1.3651,1.255,109.1847,"Feb 2, 15",0.5969983517463225,2015,2,0.2589343195203823,0.26008434628548616,2.0
2015-02-03,110.0436,110.5915,109.2171,110.1829,51915749,51915749,0.018573,0.017,109.9704,"Feb 3, 15",0.5972679869125469,2015,2,0.2615287099503782,0.26019892712904763,2.0
2015-02-04,110.0436,111.9102,109.8662,111.028,70149743,70149743,0.845065,0.767,111.2308,"Feb 4, 15",0.609518991158576,2015,2,0.2615287099503782,0.2654049631986044,3.0
2015-02-05,111.895,112.0908,111.1771,111.8204,42246245,42246245,0.792448,0.714,111.6888,"Feb 5, 15",0.6210060291003029,2015,2,0.27302249899583,0.2702863535447371,1.0
2015-02-06,111.895,112.1094,110.4313,110.8788,43706567,43706567,-0.941629,-0.842,111.4207,"Feb 6, 15",0.6073561112230563,2015,2,0.27302249899583,0.2644858523459504,1.0
2015-02-09,110.5245,111.7272,110.4126,111.6153,38889797,38889797,0.73652,0.664,111.2644,"Feb 9, 15",0.6180327940146791,2015,2,0.2645142145155493,0.26902288413535824,1.0
2015-02-10,112.0348,113.8808,112.0255,113.7596,62008506,62008506,2.1443,1.921,113.1501,"Feb 10, 15",0.6491176696563311,2015,2,0.2738903998862665,0.282232330525076,2.0
2015-02-11,114.4588,116.4633,114.2071,116.426,73561797,73561797,2.6664,2.344,115.6721,"Feb 11, 15",0.68777117542087,2015,2,0.2889389818492,0.298658048873042,3.0
2015-02-12,117.5261,118.85,117.0693,117.899,74474466,74474466,1.473,1.265,118.0151,"Feb 12, 15",0.7091245410041155,2015,2,0.3079812737035343,0.3077321124518576,3.0
2015-02-13,118.6635,118.6635,117.1439,118.477,54272219,54272219,0.578029,0.49,117.8948,"Feb 13, 15",0.7175035262771067,2015,2,0.31504243588366654,0.31129274296683074,2.0
2015-02-17,118.8593,120.1552,118.3279,119.1763,63152405,63152405,0.699229,0.59,119.2573,"Feb 17, 15",0.7276409387362808,2015,2,0.31625799378314773,0.31560061306911563,2.0
2015-02-18,118.9852,120.062,118.822,120.0014,44891737,44891737,0.825085,0.692,119.4276,"Feb 18, 15",0.7396020126960472,2015,2,0.3170396012374107,0.3206834439305419,1.0
2015-02-19,119.7823,120.295,119.6424,119.7543,37362381,37362381,-0.24706,-0.206,119.9668,"Feb 19, 15",0.736019924009272,2015,2,0.321988126271509,0.3191612435840888,1.0
2015-02-20,119.9128,120.7332,119.3814,120.7286,48948419,48948419,0.974259,0.814,120.1317,"Feb 20, 15",0.7501438779045578,2015,2,0.3227982912658006,0.32516318529816896,2.0
2015-02-23,121.218,123.9963,120.8824,123.9963,70974110,70974110,3.2677,2.707,122.7105,"Feb 23, 15",0.7975141377255839,2015,2,0.3309011828408917,0.3452930682285802,3.0
2015-02-24,123.9403,124.5557,122.2902,123.2225,69228130,69228130,-0.773813,-0.624,123.5306,"Feb 24, 15",0.7862967349500811,2015,2,0.34780165919307565,0.34052625872600883,3.0
2015-02-25,122.6538,122.6911,119.4746,120.0713,74711746,74711746,-3.1512,-2.557,121.1652,"Feb 25, 15",0.7406153190465351,2015,2,0.33981486022636204,0.32111404613295813,3.0
2015-02-26,120.0666,122.0105,118.0389,121.5863,91287529,91287529,1.515,1.262,120.2523,"Feb 26, 15",0.7625775382309322,2015,2,0.3237531064084982,0.3304468406488479,4.0
2015-02-27,121.1994,121.7308,119.5585,119.7636,62014847,62014847,-1.8227,-1.499,120.5622,"Feb 27, 15",0.736154741592384,2015,2,0.3307857110486018,0.31921853400586947,2.0
2015-03-02,120.5001,121.4604,119.6145,120.351,48096663,48096663,0.587348,0.49,120.4602,"Mar 2, 15",0.7446699940999186,2015,3,0.32644434414815654,0.322837070968664,2.0
2015-03-03,120.2298,120.7519,119.4187,120.6027,37816283,37816283,0.251722,0.209,120.1855,"Mar 3, 15",0.7483187667525343,2015,3,0.3247662782634284,0.3243876085129871,1.0
2015-03-04,120.3603,120.7892,119.6331,119.8382,31666340,31666340,-0.764487,-0.634,120.097,"Mar 4, 15",0.7372361815601438,2015,3,0.32557644325772,0.3196780894321965,1.0
2015-03-05,119.8755,120.034,117.2464,117.8524,56517146,56517146,-1.9858,-1.657,118.3145,"Mar 5, 15",0.7084490034371235,2015,3,0.3225667268651333,0.3074450443169134,2.0
2015-03-06,119.7077,120.612,117.7126,118.0295,72842060,72842060,0.17714,0.15,119.128,"Mar 6, 15",0.7110163361219793,2015,3,0.3215249974701745,0.30853602643490946,3.0
2015-03-09,119.2975,120.7985,116.5938,118.533,88528487,88528487,0.503443,0.427,118.9204,"Mar 9, 15",0.7183153310786421,2015,3,0.31897840987892223,0.3116377175495963,4.0
2015-03-10,117.8524,118.6076,115.4191,116.081,68856582,68856582,-2.452,-2.069,116.6113,"Mar 10, 15",0.6827698779828391,2015,3,0.31000699659730707,0.29653275903278986,3.0
2015-03-11,116.3048,116.3234,113.8435,113.9647,68938974,68938974,-2.1163,-1.823,114.6955,"Mar 11, 15",0.6520909047419546,2015,3,0.30039924682592256,0.2834957999344548,3.0
2015-03-12,114.03,116.4446,113.396,116.0251,48362719,48362719,2.0604,1.808,115.5446,"Mar 12, 15",0.6819595228327348,2015,3,0.28627692246565806,0.29618840047606493,2.0
2015-03-13,115.9785,116.9062,114.2817,115.2233,51827283,51827283,-0.801781,-0.691,115.3719,"Mar 13, 15",0.6703362176564643,2015,3,0.2983735239321498,0.2912491036821108,2.0
2015-03-16,115.4937,116.4912,114.5521,116.4912,35874300,35874300,1.2679,1.1,115.8355,"Mar 16, 15",0.6887163481540863,2015,3,0.2953638075395631,0.2990596978515476,1.0
